season,player_api_id,poste_groupe,overall_rating,pct_titularisation,titularisations,matchs_connus,rang_note,rang_temps
2014/2015,33605,Défenseur,66,100.0,30,30,31.0,99.0
2014/2015,23134,Défenseur,72,100.0,38,38,63.0,99.0
2014/2015,150968,Défenseur,68,100.0,30,30,42.0,99.0
2014/2015,38388,Défenseur,69,100.0,30,30,47.0,99.0
2014/2015,179241,Défenseur,64,100.0,30,30,20.0,99.0
2014/2015,62358,Défenseur,71,100.0,34,34,56.0,99.0
2014/2015,191869,Défenseur,72,100.0,38,38,63.0,99.0
2014/2015,155782,Défenseur,70,100.0,38,38,52.0,99.0
2014/2015,78908,Défenseur,71,100.0,34,34,56.0,99.0
2015/2016,183500,Milieu,71,71.1,27,38,54.0,74.0
2015/2016,37411,Milieu,74,71.1,27,38,71.0,74.0
2015/2016,35587,Milieu,64,71.1,27,38,21.0,74.0
2015/2016,210065,Milieu,73,71.1,27,38,64.0,74.0
2015/2016,212715,Milieu,60,71.1,27,38,9.0,74.0
2015/2016,156097,Milieu,65,71.1,27,38,25.0,74.0
2015/2016,535600,Milieu,72,71.1,27,38,60.0,74.0
2015/2016,206322,Milieu,72,71.1,27,38,60.0,74.0
2015/2016,46712,Milieu,68,71.1,27,38,38.0,74.0
2015/2016,393272,Milieu,58,71.1,27,38,6.0,74.0
2015/2016,41236,Milieu,67,71.1,27,38,34.0,74.0
2015/2016,317156,Milieu,69,71.1,27,38,43.0,74.0
2015/2016,26420,Milieu,71,71.1,27,38,54.0,74.0
2015/2016,168727,Milieu,69,71.1,27,38,43.0,74.0
2015/2016,88986,Milieu,71,71.1,27,38,54.0,74.0
2015/2016,34035,Milieu,72,72.2,26,36,60.0,76.0
2015/2016,451983,Milieu,58,72.2,26,36,6.0,76.0
2015/2016,93223,Milieu,64,72.2,26,36,21.0,76.0
2015/2016,69252,Milieu,57,73.3,22,30,4.0,76.0
2015/2016,545056,Milieu,50,73.3,22,30,0.0,76.0
2015/2016,150809,Milieu,65,73.3,22,30,25.0,76.0
2015/2016,433675,Milieu,55,73.3,22,30,3.0,76.0
2015/2016,111787,Milieu,74,73.3,22,30,71.0,76.0
2015/2016,37357,Milieu,75,73.5,25,34,77.0,77.0
2015/2016,31045,Milieu,79,73.5,25,34,91.0,77.0
2015/2016,257865,Milieu,79,73.5,25,34,91.0,77.0
2015/2016,191774,Milieu,66,73.5,25,34,30.0,77.0
2015/2016,30994,Milieu,71,73.5,25,34,54.0,77.0
2015/2016,243425,Milieu,60,73.5,25,34,9.0,77.0
2015/2016,150083,Milieu,73,73.5,25,34,64.0,77.0
2015/2016,32593,Milieu,65,73.5,25,34,25.0,77.0
2015/2016,521421,Milieu,65,73.5,25,34,25.0,77.0
2015/2016,661902,Milieu,54,73.5,25,34,2.0,77.0
2015/2016,150922,Milieu,71,73.5,25,34,54.0,77.0
2015/2016,115067,Milieu,83,73.7,28,38,97.0,77.0
2015/2016,46008,Milieu,76,73.7,28,38,82.0,77.0
2015/2016,107930,Milieu,74,73.7,28,38,71.0,77.0
2015/2016,174850,Milieu,78,73.7,28,38,88.0,77.0
2015/2016,38807,Milieu,79,73.7,28,38,91.0,77.0
2015/2016,49970,Milieu,80,73.7,28,38,94.0,77.0
2015/2016,50047,Milieu,85,73.7,28,38,99.0,77.0
2015/2016,36615,Milieu,85,73.7,28,38,99.0,77.0
2015/2016,42479,Milieu,79,73.7,28,38,91.0,77.0
2015/2016,363333,Milieu,61,73.7,28,38,12.0,77.0
2015/2016,41432,Milieu,74,73.7,28,38,71.0,77.0
2015/2016,46810,Milieu,71,73.7,28,38,54.0,77.0
2015/2016,246177,Milieu,74,73.7,28,38,71.0,77.0
2015/2016,175947,Milieu,73,73.7,28,38,64.0,77.0
2015/2016,160243,Milieu,73,73.7,28,38,64.0,77.0
2015/2016,307021,Milieu,73,73.7,28,38,64.0,77.0
2015/2016,473852,Milieu,73,73.7,28,38,64.0,77.0
2015/2016,38435,Milieu,72,73.7,28,38,60.0,77.0
2015/2016,534484,Milieu,60,73.7,28,38,9.0,77.0
2015/2016,291932,Milieu,70,73.7,28,38,48.0,77.0
2015/2016,168342,Milieu,69,73.7,28,38,43.0,77.0
2015/2016,127140,Milieu,58,73.7,28,38,6.0,77.0
2015/2016,198082,Milieu,64,75.0,27,36,21.0,79.0
2015/2016,46836,Milieu,76,76.3,29,38,82.0,79.0
2015/2016,75489,Milieu,82,76.3,29,38,97.0,79.0
2015/2016,94323,Milieu,75,76.3,29,38,77.0,79.0
2015/2016,166676,Milieu,76,76.3,29,38,82.0,79.0
2015/2016,25496,Milieu,81,76.3,29,38,95.0,79.0
2015/2016,101192,Milieu,80,76.3,29,38,94.0,79.0
2015/2016,46243,Milieu,67,76.3,29,38,34.0,79.0
2015/2016,237606,Milieu,68,76.3,29,38,38.0,79.0
2015/2016,213711,Milieu,72,76.3,29,38,60.0,79.0
2015/2016,41216,Milieu,67,76.3,29,38,34.0,79.0
2015/2016,279879,Milieu,71,76.3,29,38,54.0,79.0
2015/2016,161421,Milieu,77,76.5,26,34,85.0,80.0
2015/2016,42860,Milieu,77,76.5,26,34,85.0,80.0
2015/2016,144993,Milieu,82,76.5,26,34,97.0,80.0
2015/2016,116772,Milieu,86,76.5,26,34,99.0,80.0
2015/2016,428063,Milieu,63,76.5,26,34,17.0,80.0
2015/2016,110214,Milieu,70,76.5,26,34,48.0,80.0
2015/2016,287231,Milieu,72,76.5,26,34,60.0,80.0
2015/2016,163605,Milieu,69,76.5,26,34,43.0,80.0
2015/2016,265277,Milieu,62,76.5,26,34,14.0,80.0
2015/2016,188533,Milieu,74,76.5,26,34,71.0,80.0
2015/2016,229737,Milieu,62,76.7,23,30,14.0,80.0
2015/2016,196824,Milieu,66,76.7,23,30,30.0,80.0
2015/2016,16511,Milieu,66,76.7,23,30,30.0,80.0
2015/2016,69479,Milieu,71,76.7,23,30,54.0,80.0
2015/2016,69244,Milieu,69,76.7,23,30,43.0,80.0
2015/2016,26440,Milieu,72,76.7,23,30,60.0,80.0
2015/2016,30278,Milieu,65,76.7,23,30,25.0,80.0
2015/2016,79241,Milieu,64,76.7,23,30,21.0,80.0
2015/2016,447455,Milieu,62,76.7,23,30,14.0,80.0
2015/2016,38262,Milieu,66,76.7,23,30,30.0,80.0
2015/2016,206182,Milieu,68,76.7,23,30,38.0,80.0
2015/2016,38257,Milieu,69,76.7,23,30,43.0,80.0
2015/2016,521204,Milieu,66,76.7,23,30,30.0,80.0
2015/2016,114738,Milieu,69,77.8,28,36,43.0,81.0
2015/2016,482200,Milieu,65,77.8,28,36,25.0,81.0
2015/2016,73999,Milieu,78,78.9,30,38,88.0,81.0
2015/2016,96398,Milieu,83,78.9,30,38,97.0,81.0
2015/2016,25773,Milieu,83,78.9,30,38,97.0,81.0
2015/2016,182224,Milieu,78,78.9,30,38,88.0,81.0
2015/2016,75307,Milieu,81,78.9,30,38,95.0,81.0
2015/2016,267911,Milieu,75,78.9,30,38,77.0,81.0
2015/2016,199834,Milieu,79,78.9,30,38,91.0,81.0
2015/2016,198510,Milieu,74,78.9,30,38,71.0,81.0
2015/2016,303339,Milieu,74,78.9,30,38,71.0,81.0
2015/2016,317062,Milieu,66,78.9,30,38,30.0,81.0
2015/2016,355744,Milieu,55,78.9,30,38,3.0,81.0
2015/2016,37294,Milieu,66,78.9,30,38,30.0,81.0
2015/2016,210932,Milieu,74,78.9,30,38,71.0,81.0
2015/2016,37449,Milieu,71,78.9,30,38,54.0,81.0
2015/2016,47575,Milieu,65,78.9,30,38,25.0,81.0
2015/2016,2805,Milieu,74,78.9,30,38,71.0,81.0
2015/2016,148830,Milieu,70,78.9,30,38,48.0,81.0
2015/2016,192325,Milieu,72,78.9,30,38,60.0,81.0
2015/2016,448812,Milieu,56,78.9,30,38,4.0,81.0
2015/2016,240054,Milieu,70,78.9,30,38,48.0,81.0
2015/2016,304733,Milieu,78,79.4,27,34,88.0,83.0
2015/2016,97747,Milieu,75,79.4,27,34,77.0,83.0
2015/2016,425963,Milieu,76,79.4,27,34,82.0,83.0
2015/2016,260470,Milieu,75,79.4,27,34,77.0,83.0
2015/2016,38647,Milieu,76,79.4,27,34,82.0,83.0
2015/2016,237542,Milieu,78,79.4,27,34,88.0,83.0
2015/2016,274623,Milieu,78,79.4,27,34,88.0,83.0
2015/2016,420224,Milieu,74,79.4,27,34,71.0,83.0
2015/2016,467479,Milieu,71,79.4,27,34,54.0,83.0
2015/2016,469701,Milieu,60,79.4,27,34,9.0,83.0
2015/2016,611831,Milieu,61,79.4,27,34,12.0,83.0
2015/2016,562849,Milieu,65,79.4,27,34,25.0,83.0
2015/2016,484858,Milieu,70,79.4,27,34,48.0,83.0
2015/2016,115670,Milieu,72,79.4,27,34,60.0,83.0
2015/2016,11743,Milieu,71,79.4,27,34,54.0,83.0
2015/2016,150024,Milieu,72,79.4,27,34,60.0,83.0
2015/2016,26613,Milieu,68,80.0,24,30,38.0,84.0
2015/2016,173449,Milieu,70,80.0,24,30,48.0,84.0
2015/2016,206792,Milieu,69,80.0,24,30,43.0,84.0
2015/2016,93347,Milieu,67,80.0,24,30,34.0,84.0
2015/2016,13449,Milieu,68,80.0,24,30,38.0,84.0
2015/2016,203666,Milieu,73,80.0,24,30,64.0,84.0
2015/2016,277821,Milieu,70,80.0,24,30,48.0,84.0
2015/2016,74169,Milieu,76,81.6,31,38,82.0,84.0
2015/2016,24507,Milieu,78,81.6,31,38,88.0,84.0
2015/2016,127460,Milieu,77,81.6,31,38,85.0,84.0
2015/2016,32575,Milieu,79,81.6,31,38,91.0,84.0
2015/2016,31097,Milieu,87,81.6,31,38,100.0,84.0
2015/2016,23792,Milieu,76,81.6,31,38,82.0,84.0
2015/2016,40196,Milieu,81,81.6,31,38,95.0,84.0
2015/2016,41098,Milieu,69,81.6,31,38,43.0,84.0
2015/2016,477472,Milieu,73,81.6,31,38,64.0,84.0
2015/2016,35345,Milieu,74,81.6,31,38,71.0,84.0
2015/2016,22991,Milieu,69,81.6,31,38,43.0,84.0
2015/2016,95352,Milieu,65,81.6,31,38,25.0,84.0
2015/2016,182223,Milieu,72,81.6,31,38,60.0,84.0
2015/2016,466672,Milieu,64,81.6,31,38,21.0,84.0
2015/2016,32999,Milieu,74,81.6,31,38,71.0,84.0
2015/2016,279173,Milieu,73,81.6,31,38,64.0,84.0
2015/2016,207236,Milieu,79,82.4,28,34,91.0,85.0
2015/2016,186748,Milieu,77,82.4,28,34,85.0,85.0
2015/2016,73167,Milieu,80,82.4,28,34,94.0,85.0
2015/2016,240235,Milieu,76,82.4,28,34,82.0,85.0
2015/2016,40930,Milieu,78,82.4,28,34,88.0,85.0
2015/2016,37319,Milieu,78,82.4,28,34,88.0,85.0
2015/2016,269788,Milieu,77,82.4,28,34,85.0,85.0
2015/2016,157101,Milieu,70,82.4,28,34,48.0,85.0
2015/2016,280510,Milieu,62,82.4,28,34,14.0,85.0
2015/2016,178767,Milieu,65,82.4,28,34,25.0,85.0
2015/2016,166452,Milieu,70,82.4,28,34,48.0,85.0
2015/2016,34675,Milieu,69,82.4,28,34,43.0,85.0
2015/2016,361320,Milieu,65,82.4,28,34,25.0,85.0
2015/2016,533228,Milieu,61,83.3,25,30,12.0,86.0
2015/2016,119839,Milieu,62,83.3,30,36,14.0,86.0
2015/2016,45780,Milieu,58,83.3,30,36,6.0,86.0
2015/2016,465568,Milieu,53,83.3,25,30,1.0,86.0
2015/2016,45174,Milieu,73,83.3,30,36,64.0,86.0
2015/2016,196238,Milieu,63,83.3,25,30,17.0,86.0
2015/2016,20118,Milieu,68,83.3,25,30,38.0,86.0
2015/2016,95078,Milieu,85,84.2,32,38,99.0,87.0
2015/2016,36121,Milieu,75,84.2,32,38,77.0,87.0
2015/2016,282775,Milieu,76,84.2,32,38,82.0,87.0
2015/2016,75342,Milieu,83,84.2,32,38,97.0,87.0
2015/2016,157729,Milieu,78,84.2,32,38,88.0,87.0
2015/2016,23782,Milieu,79,84.2,32,38,91.0,87.0
2015/2016,188652,Milieu,78,84.2,32,38,88.0,87.0
2015/2016,45749,Milieu,78,84.2,32,38,88.0,87.0
2015/2016,94086,Milieu,82,84.2,32,38,97.0,87.0
2015/2016,26160,Milieu,80,84.2,32,38,94.0,87.0
2015/2016,205278,Milieu,79,84.2,32,38,91.0,87.0
2015/2016,434404,Milieu,59,84.2,32,38,8.0,87.0
2015/2016,181262,Milieu,64,84.2,32,38,21.0,87.0
2015/2016,238841,Milieu,71,84.2,32,38,54.0,87.0
2015/2016,202633,Milieu,70,84.2,32,38,48.0,87.0
2015/2016,94307,Milieu,73,84.2,32,38,64.0,87.0
2015/2016,192779,Milieu,60,84.2,32,38,9.0,87.0
2015/2016,166509,Milieu,71,84.2,32,38,54.0,87.0
2015/2016,574633,Milieu,58,84.2,32,38,6.0,87.0
2015/2016,89405,Milieu,64,84.2,32,38,21.0,87.0
2015/2016,426612,Milieu,70,84.2,32,38,48.0,87.0
2015/2016,190493,Milieu,62,84.2,32,38,14.0,87.0
2015/2016,212645,Milieu,73,84.2,32,38,64.0,87.0
2015/2016,40758,Milieu,67,84.2,32,38,34.0,87.0
2015/2016,27324,Milieu,77,85.3,29,34,85.0,88.0
2015/2016,355874,Milieu,66,85.3,29,34,30.0,88.0
2015/2016,242889,Milieu,68,85.3,29,34,38.0,88.0
2015/2016,209099,Milieu,67,85.3,29,34,34.0,88.0
2015/2016,35989,Milieu,72,85.3,29,34,60.0,88.0
2015/2016,304668,Milieu,65,85.3,29,34,25.0,88.0
2015/2016,56868,Milieu,52,86.1,31,36,1.0,89.0
2015/2016,282012,Milieu,75,86.7,26,30,77.0,89.0
2015/2016,39631,Milieu,76,86.7,26,30,82.0,89.0
2015/2016,186968,Milieu,64,86.7,26,30,21.0,89.0
2015/2016,173957,Milieu,67,86.7,26,30,34.0,89.0
2015/2016,68786,Milieu,63,86.7,26,30,17.0,89.0
2015/2016,209782,Milieu,63,86.7,26,30,17.0,89.0
2015/2016,68766,Milieu,63,86.7,26,30,17.0,89.0
2015/2016,13334,Milieu,64,86.7,26,30,21.0,89.0
2015/2016,130027,Milieu,69,86.7,26,30,43.0,89.0
2015/2016,32863,Milieu,71,86.7,26,30,54.0,89.0
2015/2016,478447,Milieu,68,86.7,26,30,38.0,89.0
2015/2016,13538,Milieu,66,86.7,26,30,30.0,89.0
2015/2016,69238,Milieu,62,86.7,26,30,14.0,89.0
2015/2016,41433,Milieu,81,86.8,33,38,95.0,90.0
2015/2016,182923,Milieu,81,86.8,33,38,95.0,90.0
2015/2016,157723,Milieu,82,86.8,33,38,97.0,90.0
2015/2016,103869,Milieu,75,86.8,33,38,77.0,90.0
2015/2016,41365,Milieu,78,86.8,33,38,88.0,90.0
2015/2016,248453,Milieu,84,86.8,33,38,98.0,90.0
2015/2016,49836,Milieu,77,86.8,33,38,85.0,90.0
2015/2016,110148,Milieu,77,86.8,33,38,85.0,90.0
2015/2016,113968,Milieu,77,86.8,33,38,85.0,90.0
2015/2016,30613,Milieu,85,86.8,33,38,99.0,90.0
2015/2016,319300,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,46653,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,119435,Milieu,68,86.8,33,38,38.0,90.0
2015/2016,181995,Milieu,74,86.8,33,38,71.0,90.0
2015/2016,155913,Milieu,72,86.8,33,38,60.0,90.0
2015/2016,92790,Milieu,63,86.8,33,38,17.0,90.0
2015/2016,52243,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,541557,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,42119,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,246317,Milieu,57,86.8,33,38,4.0,90.0
2015/2016,46354,Milieu,73,86.8,33,38,64.0,90.0
2015/2016,498033,Milieu,71,86.8,33,38,54.0,90.0
2015/2016,42297,Milieu,75,88.2,30,34,77.0,91.0
2015/2016,196311,Milieu,76,88.2,30,34,82.0,91.0
2015/2016,141145,Milieu,75,88.2,30,34,77.0,91.0
2015/2016,31906,Milieu,78,88.2,30,34,88.0,91.0
2015/2016,298448,Milieu,77,88.2,30,34,85.0,91.0
2015/2016,59595,Milieu,75,88.2,30,34,77.0,91.0
2015/2016,174853,Milieu,69,88.2,30,34,43.0,91.0
2015/2016,303905,Milieu,69,88.2,30,34,43.0,91.0
2015/2016,541330,Milieu,57,88.2,30,34,4.0,91.0
2015/2016,240367,Milieu,71,88.2,30,34,54.0,91.0
2015/2016,293722,Milieu,68,88.2,30,34,38.0,91.0
2015/2016,281012,Milieu,73,88.2,30,34,64.0,91.0
2015/2016,25840,Milieu,67,88.9,32,36,34.0,92.0
2015/2016,95955,Milieu,79,89.5,34,38,91.0,92.0
2015/2016,41468,Milieu,85,89.5,34,38,99.0,92.0
2015/2016,184533,Milieu,82,89.5,34,38,97.0,92.0
2015/2016,154257,Milieu,85,89.5,34,38,99.0,92.0
2015/2016,175646,Milieu,76,89.5,34,38,82.0,92.0
2015/2016,33635,Milieu,82,89.5,34,38,97.0,92.0
2015/2016,25674,Milieu,61,89.5,34,38,12.0,92.0
2015/2016,231801,Milieu,71,89.5,34,38,54.0,92.0
2015/2016,111801,Milieu,68,89.5,34,38,38.0,92.0
2015/2016,35398,Milieu,61,89.5,34,38,12.0,92.0
2015/2016,148302,Milieu,72,89.5,34,38,60.0,92.0
2015/2016,34447,Milieu,62,89.5,34,38,14.0,92.0
2015/2016,139671,Milieu,71,89.5,34,38,54.0,92.0
2015/2016,543358,Milieu,61,89.5,34,38,12.0,92.0
2015/2016,292262,Milieu,68,89.5,34,38,38.0,92.0
2015/2016,74034,Milieu,70,89.5,34,38,48.0,92.0
2015/2016,369742,Milieu,60,89.5,34,38,9.0,92.0
2015/2016,306651,Milieu,59,89.5,34,38,8.0,92.0
2015/2016,346142,Milieu,69,90.0,27,30,43.0,93.0
2015/2016,213799,Milieu,63,90.0,27,30,17.0,93.0
2015/2016,38777,Milieu,69,90.0,27,30,43.0,93.0
2015/2016,26916,Milieu,69,90.0,27,30,43.0,93.0
2015/2016,95614,Milieu,70,90.0,27,30,48.0,93.0
2015/2016,300916,Milieu,76,91.2,31,34,82.0,94.0
2015/2016,40108,Milieu,75,91.2,31,34,77.0,94.0
2015/2016,208230,Milieu,80,91.2,31,34,94.0,94.0
2015/2016,422121,Milieu,65,91.2,31,34,25.0,94.0
2015/2016,36086,Milieu,73,91.2,31,34,64.0,94.0
2015/2016,570461,Milieu,65,91.2,31,34,25.0,94.0
2015/2016,361768,Milieu,66,91.2,31,34,30.0,94.0
2015/2016,278473,Milieu,72,91.2,31,34,60.0,94.0
2015/2016,186847,Milieu,74,91.2,31,34,71.0,94.0
2015/2016,112397,Milieu,69,91.2,31,34,43.0,94.0
2015/2016,356069,Milieu,71,91.2,31,34,54.0,94.0
2015/2016,45286,Milieu,68,91.2,31,34,38.0,94.0
2015/2016,30530,Milieu,74,91.2,31,34,71.0,94.0
2015/2016,462004,Milieu,57,91.2,31,34,4.0,94.0
2015/2016,26545,Milieu,70,91.2,31,34,48.0,94.0
2015/2016,26499,Milieu,64,91.2,31,34,21.0,94.0
2015/2016,39979,Milieu,79,91.7,33,36,91.0,95.0
2015/2016,133126,Milieu,64,91.7,33,36,21.0,95.0
2015/2016,75004,Milieu,76,92.1,35,38,82.0,95.0
2015/2016,38433,Milieu,81,92.1,35,38,95.0,95.0
2015/2016,179410,Milieu,76,92.1,35,38,82.0,95.0
2015/2016,36378,Milieu,86,92.1,35,38,99.0,95.0
2015/2016,173317,Milieu,71,92.1,35,38,54.0,95.0
2015/2016,210142,Milieu,70,92.1,35,38,48.0,95.0
2015/2016,429988,Milieu,68,92.1,35,38,38.0,95.0
2015/2016,433311,Milieu,73,92.1,35,38,64.0,95.0
2015/2016,25416,Milieu,66,92.1,35,38,30.0,95.0
2015/2016,198559,Milieu,68,92.1,35,38,38.0,95.0
2015/2016,362212,Milieu,70,92.1,35,38,48.0,95.0
2015/2016,292678,Milieu,64,92.1,35,38,21.0,95.0
2015/2016,470539,Milieu,70,92.1,35,38,48.0,95.0
2015/2016,466430,Milieu,64,92.1,35,38,21.0,95.0
2015/2016,72613,Milieu,62,93.3,28,30,14.0,96.0
2015/2016,92222,Milieu,60,93.3,28,30,9.0,96.0
2015/2016,502645,Milieu,52,93.3,28,30,1.0,96.0
2015/2016,242719,Milieu,70,93.3,28,30,48.0,96.0
2015/2016,38290,Milieu,71,93.3,28,30,54.0,96.0
2015/2016,265123,Milieu,68,93.3,28,30,38.0,96.0
2015/2016,38365,Milieu,67,93.3,28,30,34.0,96.0
2015/2016,181054,Milieu,65,93.3,28,30,25.0,96.0
2015/2016,172896,Milieu,63,93.3,28,30,17.0,96.0
2015/2016,94008,Milieu,68,93.3,28,30,38.0,96.0
2015/2016,26539,Milieu,75,94.1,32,34,77.0,97.0
2015/2016,38229,Milieu,79,94.1,32,34,91.0,97.0
2015/2016,614453,Milieu,58,94.1,32,34,6.0,97.0
2015/2016,171786,Milieu,68,94.1,32,34,38.0,97.0
2015/2016,417818,Milieu,64,94.1,32,34,21.0,97.0
2015/2016,167008,Milieu,73,94.1,32,34,64.0,97.0
2015/2016,561849,Milieu,61,94.1,32,34,12.0,97.0
2015/2016,80564,Milieu,72,94.4,34,36,60.0,97.0
2015/2016,215384,Milieu,78,94.7,36,38,88.0,97.0
2015/2016,108038,Milieu,78,94.7,36,38,88.0,97.0
2015/2016,109330,Milieu,78,94.7,36,38,88.0,97.0
2015/2016,278343,Milieu,70,94.7,36,38,48.0,97.0
2015/2016,213729,Milieu,74,94.7,36,38,71.0,97.0
2015/2016,211091,Milieu,72,94.7,36,38,60.0,97.0
2015/2016,195678,Milieu,65,94.7,36,38,25.0,97.0
2015/2016,210858,Milieu,62,94.7,36,38,14.0,97.0
2015/2016,181255,Milieu,62,94.7,36,38,14.0,97.0
2015/2016,412981,Milieu,60,96.7,29,30,9.0,98.0
2015/2016,69101,Milieu,68,96.7,29,30,38.0,98.0
2015/2016,208388,Milieu,66,96.7,29,30,30.0,98.0
2015/2016,178765,Milieu,74,97.1,33,34,71.0,98.0
2015/2016,278863,Milieu,72,97.1,33,34,60.0,98.0
2015/2016,45816,Milieu,64,97.1,33,34,21.0,98.0
2015/2016,335436,Milieu,65,97.1,33,34,25.0,98.0
2015/2016,360559,Milieu,74,97.1,33,34,71.0,98.0
2015/2016,36554,Milieu,69,97.1,33,34,43.0,98.0
2015/2016,243439,Milieu,67,97.1,33,34,34.0,98.0
2015/2016,127945,Milieu,73,97.1,33,34,64.0,98.0
2015/2016,94550,Milieu,77,97.4,37,38,85.0,99.0
2015/2016,37169,Milieu,75,97.4,37,38,77.0,99.0
2015/2016,46757,Milieu,74,97.4,37,38,71.0,99.0
2015/2016,40668,Milieu,74,97.4,37,38,71.0,99.0
2015/2016,23253,Milieu,75,97.4,37,38,77.0,99.0
2015/2016,155623,Milieu,74,97.4,37,38,71.0,99.0
2015/2016,41896,Milieu,64,97.4,37,38,21.0,99.0
2015/2016,361315,Milieu,73,97.4,37,38,64.0,99.0
2015/2016,41658,Milieu,82,100.0,38,38,97.0,99.0
2015/2016,178753,Milieu,75,100.0,34,34,77.0,99.0
2015/2016,128827,Milieu,76,100.0,34,34,82.0,99.0
2015/2016,23629,Milieu,69,100.0,38,38,43.0,99.0
2015/2016,213682,Milieu,69,100.0,34,34,43.0,99.0
2015/2016,24148,Milieu,74,100.0,38,38,71.0,99.0
2015/2016,210128,Milieu,71,100.0,38,38,54.0,99.0
2015/2016,112471,Milieu,67,100.0,34,34,34.0,99.0
2015/2016,190851,Milieu,66,100.0,38,38,30.0,99.0
2015/2016,30275,Milieu,61,100.0,30,30,12.0,99.0
2015/2016,248151,Milieu,64,100.0,34,34,21.0,99.0
2015/2016,179375,Milieu,64,100.0,30,30,21.0,99.0
2015/2016,40521,Milieu,71,100.0,30,30,54.0,99.0
2015/2016,275726,Défenseur,62,73.3,22,30,13.0,72.0
2015/2016,73116,Défenseur,68,73.3,22,30,42.0,72.0
2015/2016,75578,Défenseur,67,73.3,22,30,36.0,72.0
2015/2016,27412,Défenseur,71,73.3,22,30,57.0,72.0
2015/2016,69553,Défenseur,65,73.3,22,30,26.0,72.0
2015/2016,112477,Défenseur,67,73.5,25,34,36.0,73.0
2015/2016,150268,Défenseur,73,73.5,25,34,69.0,73.0
2015/2016,150064,Défenseur,72,73.5,25,34,62.0,73.0
2015/2016,26618,Défenseur,75,73.5,25,34,81.0,73.0
2015/2016,148487,Défenseur,64,73.5,25,34,21.0,73.0
2015/2016,280350,Défenseur,74,73.5,25,34,75.0,73.0
2015/2016,212156,Défenseur,69,73.5,25,34,47.0,73.0
2015/2016,30894,Défenseur,87,73.5,25,34,100.0,73.0
2015/2016,116645,Défenseur,72,73.5,25,34,62.0,73.0
2015/2016,46726,Défenseur,70,73.7,28,38,51.0,74.0
2015/2016,154228,Défenseur,65,73.7,28,38,26.0,74.0
2015/2016,98959,Défenseur,57,73.7,28,38,4.0,74.0
2015/2016,185123,Défenseur,71,73.7,28,38,57.0,74.0
2015/2016,25856,Défenseur,74,73.7,28,38,75.0,74.0
2015/2016,28467,Défenseur,82,73.7,28,38,98.0,74.0
2015/2016,30928,Défenseur,74,73.7,28,38,75.0,74.0
2015/2016,314605,Défenseur,79,73.7,28,38,94.0,74.0
2015/2016,282473,Défenseur,61,73.7,28,38,10.0,74.0
2015/2016,239965,Défenseur,69,73.7,28,38,47.0,74.0
2015/2016,186531,Défenseur,64,73.7,28,38,21.0,74.0
2015/2016,74009,Défenseur,73,73.7,28,38,69.0,74.0
2015/2016,77741,Défenseur,77,73.7,28,38,88.0,74.0
2015/2016,23697,Défenseur,58,73.7,28,38,5.0,74.0
2015/2016,32430,Défenseur,59,73.7,28,38,6.0,74.0
2015/2016,66890,Défenseur,77,73.7,28,38,88.0,74.0
2015/2016,29049,Défenseur,61,73.7,28,38,10.0,74.0
2015/2016,467689,Défenseur,67,73.7,28,38,36.0,74.0
2015/2016,159881,Défenseur,75,73.7,28,38,81.0,74.0
2015/2016,25815,Défenseur,71,75.0,27,36,57.0,75.0
2015/2016,638592,Défenseur,57,75.0,27,36,4.0,75.0
2015/2016,173534,Défenseur,64,75.0,27,36,21.0,75.0
2015/2016,409193,Défenseur,68,76.3,29,38,42.0,75.0
2015/2016,39965,Défenseur,73,76.3,29,38,69.0,75.0
2015/2016,276738,Défenseur,74,76.3,29,38,75.0,75.0
2015/2016,150739,Défenseur,81,76.3,29,38,97.0,75.0
2015/2016,108572,Défenseur,71,76.3,29,38,57.0,75.0
2015/2016,143750,Défenseur,65,76.3,29,38,26.0,75.0
2015/2016,294863,Défenseur,56,76.3,29,38,2.0,75.0
2015/2016,183449,Défenseur,77,76.3,29,38,88.0,75.0
2015/2016,213809,Défenseur,75,76.3,29,38,81.0,75.0
2015/2016,26264,Défenseur,71,76.3,29,38,57.0,75.0
2015/2016,52265,Défenseur,76,76.3,29,38,85.0,75.0
2015/2016,612747,Défenseur,69,76.3,29,38,47.0,75.0
2015/2016,33812,Défenseur,73,76.3,29,38,69.0,75.0
2015/2016,24493,Défenseur,76,76.3,29,38,85.0,75.0
2015/2016,414854,Défenseur,68,76.3,29,38,42.0,75.0
2015/2016,277412,Défenseur,74,76.3,29,38,75.0,75.0
2015/2016,80562,Défenseur,87,76.3,29,38,100.0,75.0
2015/2016,37762,Défenseur,82,76.3,29,38,98.0,75.0
2015/2016,358148,Défenseur,69,76.3,29,38,47.0,75.0
2015/2016,31701,Défenseur,75,76.3,29,38,81.0,75.0
2015/2016,191789,Défenseur,66,76.5,26,34,31.0,77.0
2015/2016,145551,Défenseur,74,76.5,26,34,75.0,77.0
2015/2016,186880,Défenseur,68,76.5,26,34,42.0,77.0
