transaction_id,client_id,article,montant,date,note,paiement,mois,annee,jour_semaine
TX01706,4037,Pajamas,184.0,2023-04-23,2.8,Credit Card,2023-04,2023,Sunday
TX01707,3973,Sun Hat,162.0,2022-12-21,3.8,Cash,2022-12,2022,Wednesday
TX01708,4025,Loafers,131.0,2022-12-26,3.9,Cash,2022-12,2022,Monday
TX01709,4122,Socks,99.0,2023-08-03,1.5,Cash,2023-08,2023,Thursday
TX01710,4063,Jacket,76.0,2023-09-18,4.8,Credit Card,2023-09,2023,Monday
TX01711,4078,Camisole,186.0,2023-04-09,3.4,Cash,2023-04,2023,Sunday
TX01712,4122,Pants,64.0,2023-08-13,,Cash,2023-08,2023,Sunday
TX01713,4045,Leggings,175.0,2023-06-12,,Credit Card,2023-06,2023,Monday
TX01714,4071,Wallet,62.0,2022-10-28,2.0,Credit Card,2022-10,2022,Friday
TX01715,4068,Camisole,114.0,2023-03-12,3.0,Credit Card,2023-03,2023,Sunday
TX01716,3962,Poncho,184.0,2023-09-25,2.6,Cash,2023-09,2023,Monday
TX01717,4030,Camisole,175.0,2023-04-14,2.3,Credit Card,2023-04,2023,Friday
TX01718,4077,T-shirt,67.0,2023-01-30,4.7,Credit Card,2023-01,2023,Monday
TX01719,4045,Pants,88.0,2023-04-29,3.8,Credit Card,2023-04,2023,Saturday
TX01720,4069,Overalls,191.0,2022-11-23,,Credit Card,2022-11,2022,Wednesday
TX01721,4016,Pants,118.0,2023-05-05,4.8,Cash,2023-05,2023,Friday
TX01722,4086,Kimono,99.0,2022-12-12,2.9,Cash,2022-12,2022,Monday
TX01723,4013,Leggings,65.0,2023-03-09,1.6,Cash,2023-03,2023,Thursday
TX01724,4107,Shorts,183.0,2023-07-06,2.0,Credit Card,2023-07,2023,Thursday
TX01725,4043,Umbrella,169.0,2023-05-06,4.8,Cash,2023-05,2023,Saturday
TX01726,4111,Tie,36.0,2022-10-17,3.9,Credit Card,2022-10,2022,Monday
TX01727,3990,Flannel Shirt,105.0,2022-10-07,3.8,Cash,2022-10,2022,Friday
TX01728,4032,Camisole,162.0,2023-03-02,2.5,Cash,2023-03,2023,Thursday
TX01729,4056,T-shirt,86.0,2023-05-19,,Cash,2023-05,2023,Friday
TX01730,4063,Bowtie,133.0,2023-08-25,4.3,Credit Card,2023-08,2023,Friday
TX01731,4077,Handbag,173.0,2023-05-05,3.6,Credit Card,2023-05,2023,Friday
TX01732,3998,Bowtie,80.0,2023-04-27,3.0,Cash,2023-04,2023,Thursday
TX01733,4116,Handbag,192.0,2022-10-10,4.6,Cash,2022-10,2022,Monday
TX01734,4010,Slippers,176.0,2022-12-08,3.4,Cash,2022-12,2022,Thursday
TX01735,4029,Skirt,48.0,2023-01-10,2.7,Cash,2023-01,2023,Tuesday
TX01736,3979,Dress,71.0,2023-03-31,4.2,Credit Card,2023-03,2023,Friday
TX01737,4080,Scarf,163.0,2022-11-03,3.9,Cash,2022-11,2022,Thursday
TX01738,3990,Poncho,91.0,2023-04-07,3.2,Credit Card,2023-04,2023,Friday
TX01739,4001,Socks,194.0,2023-06-17,1.2,Credit Card,2023-06,2023,Saturday
TX01740,3997,Tank Top,85.0,2022-10-15,4.2,Credit Card,2022-10,2022,Saturday
TX01741,4112,Polo Shirt,117.0,2022-11-07,4.5,Cash,2022-11,2022,Monday
TX01742,4082,Jumpsuit,198.0,2023-04-11,4.7,Credit Card,2023-04,2023,Tuesday
TX01743,4063,Loafers,156.0,2023-09-15,3.4,Credit Card,2023-09,2023,Friday
TX01744,4083,Pajamas,97.0,2022-10-04,2.2,Credit Card,2022-10,2022,Tuesday
TX01745,4034,Scarf,66.0,2022-11-05,1.2,Cash,2022-11,2022,Saturday
TX01746,4017,Raincoat,173.0,2023-05-15,4.6,Cash,2023-05,2023,Monday
TX01747,4010,Scarf,181.0,2023-01-27,2.1,Credit Card,2023-01,2023,Friday
TX01748,4099,Socks,86.0,2023-09-14,1.2,Credit Card,2023-09,2023,Thursday
TX01749,3969,Umbrella,178.0,2023-08-23,2.8,Credit Card,2023-08,2023,Wednesday
TX01750,3961,Sunglasses,56.0,2022-11-17,2.7,Cash,2022-11,2022,Thursday
TX01751,4048,T-shirt,130.0,2023-05-06,4.2,Cash,2023-05,2023,Saturday
TX01752,4048,Swimsuit,153.0,2022-11-19,2.7,Cash,2022-11,2022,Saturday
TX01753,3997,Jeans,56.0,2023-03-12,4.8,Credit Card,2023-03,2023,Sunday
TX01754,4001,Blazer,95.0,2023-05-06,3.6,Credit Card,2023-05,2023,Saturday
TX01755,4085,Blazer,66.0,2022-10-29,3.4,Cash,2022-10,2022,Saturday
TX01756,3965,Trench Coat,200.0,2023-03-28,,Cash,2023-03,2023,Tuesday
TX01757,3973,Shorts,117.0,2023-06-28,1.9,Cash,2023-06,2023,Wednesday
TX01758,4043,Tank Top,94.0,2023-05-15,2.2,Cash,2023-05,2023,Monday
TX01759,4067,Kimono,159.0,2023-07-21,1.9,Cash,2023-07,2023,Friday
TX01760,3986,Backpack,40.0,2022-11-02,3.2,Cash,2022-11,2022,Wednesday
TX01761,4115,Overalls,172.0,2023-04-11,3.2,Cash,2023-04,2023,Tuesday
TX01762,4015,Tie,168.0,2022-12-07,3.7,Credit Card,2022-12,2022,Wednesday
TX01763,4100,Raincoat,138.0,2023-02-09,4.8,Credit Card,2023-02,2023,Thursday
TX01764,4081,Polo Shirt,145.0,2022-11-09,4.0,Credit Card,2022-11,2022,Wednesday
TX01765,4023,Belt,23.0,2023-01-17,3.6,Credit Card,2023-01,2023,Tuesday
TX01766,4044,Flannel Shirt,48.0,2023-02-04,2.7,Credit Card,2023-02,2023,Saturday
TX01767,3968,Trousers,114.0,2023-03-18,1.4,Cash,2023-03,2023,Saturday
TX01768,4099,Shorts,127.0,2023-03-08,2.2,Cash,2023-03,2023,Wednesday
TX01769,3995,Overalls,56.0,2023-07-19,,Credit Card,2023-07,2023,Wednesday
TX01770,4088,Belt,134.0,2023-02-14,4.5,Cash,2023-02,2023,Tuesday
TX01771,4111,Swimsuit,55.0,2022-10-30,1.0,Cash,2022-10,2022,Sunday
TX01772,3983,Hat,24.0,2023-09-30,4.1,Credit Card,2023-09,2023,Saturday
TX01773,4069,Loafers,53.0,2023-02-14,1.5,Credit Card,2023-02,2023,Tuesday
TX01774,4074,Coat,50.0,2023-04-07,1.5,Credit Card,2023-04,2023,Friday
TX01775,3985,Polo Shirt,32.0,2023-01-19,4.1,Credit Card,2023-01,2023,Thursday
TX01776,4113,Pajamas,119.0,2023-09-15,2.1,Credit Card,2023-09,2023,Friday
TX01777,4113,Cardigan,132.0,2023-03-14,,Credit Card,2023-03,2023,Tuesday
TX01778,3983,Wallet,19.0,2023-09-22,2.4,Cash,2023-09,2023,Friday
TX01779,4100,Tank Top,197.0,2023-05-29,1.8,Cash,2023-05,2023,Monday
TX01780,3967,Umbrella,13.0,2023-07-27,3.9,Credit Card,2023-07,2023,Thursday
TX01781,4086,Belt,145.0,2022-10-29,3.5,Cash,2022-10,2022,Saturday
TX01782,3999,Cardigan,170.0,2023-05-25,1.6,Cash,2023-05,2023,Thursday
TX01783,4118,Tank Top,67.0,2022-12-04,3.1,Cash,2022-12,2022,Sunday
TX01784,3987,Flip-Flops,98.0,2023-07-22,1.8,Cash,2023-07,2023,Saturday
TX01785,4009,Skirt,36.0,2022-11-11,4.0,Cash,2022-11,2022,Friday
TX01786,4049,Hoodie,160.0,2023-08-27,2.4,Cash,2023-08,2023,Sunday
TX01787,3997,Skirt,26.0,2023-06-27,4.0,Cash,2023-06,2023,Tuesday
TX01788,4031,Hoodie,86.0,2023-08-24,3.0,Cash,2023-08,2023,Thursday
TX01789,4070,Backpack,126.0,2023-07-23,1.8,Credit Card,2023-07,2023,Sunday
TX01790,4086,Jeans,162.0,2023-07-01,3.5,Cash,2023-07,2023,Saturday
TX01791,4084,Flip-Flops,121.0,2023-04-23,4.0,Cash,2023-04,2023,Sunday
TX01792,3982,Tie,44.0,2023-05-12,,Credit Card,2023-05,2023,Friday
TX01793,3996,Skirt,135.0,2023-03-04,1.9,Credit Card,2023-03,2023,Saturday
TX01794,4122,Kimono,58.0,2023-04-27,4.7,Credit Card,2023-04,2023,Thursday
TX01795,4042,Tunic,113.0,2023-01-19,3.6,Cash,2023-01,2023,Thursday
TX01796,3988,Polo Shirt,43.0,2023-03-20,1.0,Cash,2023-03,2023,Monday
TX01797,4008,Skirt,15.0,2023-04-18,5.0,Credit Card,2023-04,2023,Tuesday
TX01798,4069,Handbag,53.0,2022-12-04,3.6,Credit Card,2022-12,2022,Sunday
TX01799,3958,Trench Coat,19.0,2023-01-30,4.4,Cash,2023-01,2023,Monday
TX01800,4019,Slippers,173.0,2023-01-09,,Cash,2023-01,2023,Monday
TX01801,4078,Dress,146.0,2023-03-16,3.4,Credit Card,2023-03,2023,Thursday
TX01802,4044,Wallet,162.0,2023-08-08,1.5,Credit Card,2023-08,2023,Tuesday
TX01803,4030,Cardigan,179.0,2023-06-12,3.0,Credit Card,2023-06,2023,Monday
TX01804,4000,Scarf,22.0,2023-08-19,3.5,Credit Card,2023-08,2023,Saturday
TX01805,3978,Gloves,116.0,2023-09-10,,Credit Card,2023-09,2023,Sunday
TX01806,4025,Jumpsuit,41.0,2023-07-15,2.3,Cash,2023-07,2023,Saturday
TX01807,4052,Overalls,131.0,2023-05-25,4.3,Credit Card,2023-05,2023,Thursday
TX01808,4063,Sun Hat,62.0,2023-04-22,4.4,Credit Card,2023-04,2023,Saturday
TX01809,4049,Pajamas,171.0,2023-07-09,,Credit Card,2023-07,2023,Sunday
TX01810,4019,Socks,35.0,2023-04-11,2.0,Cash,2023-04,2023,Tuesday
TX01811,3995,Onesie,79.0,2023-09-18,1.6,Credit Card,2023-09,2023,Monday
TX01812,4092,Shorts,189.0,2023-05-29,2.6,Credit Card,2023-05,2023,Monday
TX01813,4015,Overalls,36.0,2023-01-05,1.3,Cash,2023-01,2023,Thursday
TX01814,3992,Tie,168.0,2023-02-03,2.2,Credit Card,2023-02,2023,Friday
TX01815,4049,Swimsuit,143.0,2023-02-14,,Cash,2023-02,2023,Tuesday
TX01816,3964,Gloves,101.0,2023-02-04,2.3,Cash,2023-02,2023,Saturday
TX01817,4070,Trench Coat,85.0,2022-10-05,1.7,Credit Card,2022-10,2022,Wednesday
TX01818,3959,Sneakers,63.0,2022-11-22,2.1,Cash,2022-11,2022,Tuesday
TX01819,4089,Wallet,133.0,2023-07-17,3.2,Credit Card,2023-07,2023,Monday
TX01820,3974,Sandals,10.0,2023-01-05,4.4,Cash,2023-01,2023,Thursday
TX01821,4059,Boots,136.0,2023-04-04,4.6,Cash,2023-04,2023,Tuesday
TX01822,3972,Dress,195.0,2023-02-02,2.1,Cash,2023-02,2023,Thursday
TX01823,4057,T-shirt,75.0,2023-01-21,,Cash,2023-01,2023,Saturday
TX01824,3966,Jeans,126.0,2023-01-07,,Credit Card,2023-01,2023,Saturday
TX01825,4121,Pants,85.0,2022-12-14,3.4,Cash,2022-12,2022,Wednesday
TX01826,3995,Swimsuit,22.0,2023-09-20,2.9,Credit Card,2023-09,2023,Wednesday
TX01827,4090,Leggings,183.0,2023-06-04,1.3,Credit Card,2023-06,2023,Sunday
TX01828,4032,Trousers,199.0,2023-01-18,3.6,Cash,2023-01,2023,Wednesday
TX01829,4059,Sunglasses,21.0,2022-12-09,1.1,Credit Card,2022-12,2022,Friday
TX01830,4037,Sun Hat,94.0,2023-04-27,3.0,Cash,2023-04,2023,Thursday
TX01831,4045,Vest,122.0,2023-02-27,1.0,Cash,2023-02,2023,Monday
TX01832,3959,Socks,78.0,2023-02-11,2.1,Cash,2023-02,2023,Saturday
TX01833,4028,Flip-Flops,33.0,2022-10-22,4.1,Cash,2022-10,2022,Saturday
TX01834,4092,Backpack,97.0,2023-01-05,3.2,Credit Card,2023-01,2023,Thursday
TX01835,3994,Sweater,126.0,2022-12-09,3.7,Credit Card,2022-12,2022,Friday
TX01836,4060,Sunglasses,108.0,2023-03-15,3.1,Cash,2023-03,2023,Wednesday
TX01837,4071,Belt,132.0,2023-02-01,2.6,Credit Card,2023-02,2023,Wednesday
TX01838,4121,Blouse,176.0,2022-12-24,4.6,Cash,2022-12,2022,Saturday
TX01839,4009,Handbag,52.0,2023-04-22,2.0,Cash,2023-04,2023,Saturday
TX01840,4116,Camisole,25.0,2023-04-12,3.6,Credit Card,2023-04,2023,Wednesday
TX01841,4115,Hat,50.0,2023-08-14,4.9,Cash,2023-08,2023,Monday
TX01842,4045,Leggings,133.0,2023-09-01,1.5,Cash,2023-09,2023,Friday
TX01843,4060,Flannel Shirt,183.0,2023-01-05,3.6,Cash,2023-01,2023,Thursday
TX01844,4007,Coat,166.0,2023-02-11,3.7,Cash,2023-02,2023,Saturday
TX01845,4034,Belt,101.0,2022-12-25,1.2,Credit Card,2022-12,2022,Sunday
TX01846,3978,Gloves,185.0,2023-05-14,4.0,Cash,2023-05,2023,Sunday
TX01847,3966,Skirt,196.0,2023-06-01,3.7,Cash,2023-06,2023,Thursday
TX01848,4094,Romper,43.0,2023-01-31,1.9,Credit Card,2023-01,2023,Tuesday
TX01849,4042,Blouse,134.0,2023-08-16,3.3,Credit Card,2023-08,2023,Wednesday
TX01850,3989,Shorts,21.0,2022-12-22,1.1,Credit Card,2022-12,2022,Thursday
TX01851,4095,Sunglasses,13.0,2023-07-02,3.9,Credit Card,2023-07,2023,Sunday
TX01852,4029,Vest,183.0,2023-03-24,4.5,Credit Card,2023-03,2023,Friday
TX01853,4011,Tunic,200.0,2023-08-31,2.6,Credit Card,2023-08,2023,Thursday
TX01854,3980,Handbag,154.0,2022-12-13,3.7,Credit Card,2022-12,2022,Tuesday
TX01855,4087,Sandals,181.0,2022-10-25,1.8,Credit Card,2022-10,2022,Tuesday
TX01856,4098,Sun Hat,142.0,2022-12-10,1.8,Cash,2022-12,2022,Saturday
TX01857,4036,Coat,189.0,2023-02-01,4.5,Credit Card,2023-02,2023,Wednesday
TX01858,4090,Leggings,120.0,2023-09-18,3.6,Credit Card,2023-09,2023,Monday
TX01859,4044,Scarf,73.0,2023-01-03,4.8,Credit Card,2023-01,2023,Tuesday
TX01860,4119,Hoodie,179.0,2022-10-13,2.0,Credit Card,2022-10,2022,Thursday
TX01861,3997,Hoodie,108.0,2023-07-23,1.6,Credit Card,2023-07,2023,Sunday
TX01862,3964,Belt,166.0,2023-02-07,3.1,Credit Card,2023-02,2023,Tuesday
TX01863,4108,Handbag,50.0,2022-10-02,2.1,Credit Card,2022-10,2022,Sunday
TX01864,4023,Jumpsuit,130.0,2022-11-04,4.1,Credit Card,2022-11,2022,Friday
TX01865,4018,Slippers,52.0,2023-05-06,4.1,Cash,2023-05,2023,Saturday
TX01866,4065,Jeans,71.0,2023-01-06,2.2,Cash,2023-01,2023,Friday
TX01867,4086,Flip-Flops,81.0,2023-01-26,1.8,Cash,2023-01,2023,Thursday
TX01868,3972,Polo Shirt,174.0,2023-06-23,2.1,Credit Card,2023-06,2023,Friday
TX01869,4052,Hoodie,70.0,2023-02-21,2.8,Cash,2023-02,2023,Tuesday
TX01870,4117,Pajamas,156.0,2022-12-11,2.5,Credit Card,2022-12,2022,Sunday
TX01871,4086,Jeans,137.0,2023-01-18,3.2,Cash,2023-01,2023,Wednesday
TX01872,4047,Poncho,40.0,2023-03-03,1.6,Credit Card,2023-03,2023,Friday
TX01873,3988,Camisole,200.0,2023-06-12,2.5,Cash,2023-06,2023,Monday
TX01874,3969,Blouse,36.0,2023-09-04,1.4,Credit Card,2023-09,2023,Monday
TX01875,3988,Overalls,19.0,2022-11-07,3.1,Credit Card,2022-11,2022,Monday
TX01876,4071,Handbag,10.0,2023-08-07,2.6,Cash,2023-08,2023,Monday
TX01877,4033,Handbag,164.0,2023-07-31,,Cash,2023-07,2023,Monday
TX01878,4103,Jumpsuit,173.0,2023-06-27,1.4,Cash,2023-06,2023,Tuesday
TX01879,3958,Raincoat,140.0,2022-12-17,2.0,Cash,2022-12,2022,Saturday
TX01880,4073,Hat,177.0,2023-08-09,4.8,Credit Card,2023-08,2023,Wednesday
TX01881,4043,Boots,97.0,2022-10-06,4.4,Cash,2022-10,2022,Thursday
TX01882,4017,Backpack,23.0,2023-09-11,4.7,Credit Card,2023-09,2023,Monday
TX01883,4105,Gloves,126.0,2023-06-06,3.5,Cash,2023-06,2023,Tuesday
TX01884,4101,Blazer,168.0,2023-03-20,1.0,Credit Card,2023-03,2023,Monday
TX01885,4117,Socks,193.0,2023-03-15,2.3,Credit Card,2023-03,2023,Wednesday
TX01886,4093,Polo Shirt,193.0,2022-11-14,3.2,Credit Card,2022-11,2022,Monday
TX01887,4109,Boots,34.0,2023-03-19,1.0,Cash,2023-03,2023,Sunday
TX01888,4016,Camisole,66.0,2023-02-16,1.4,Cash,2023-02,2023,Thursday
TX01889,4033,Pajamas,172.0,2023-03-26,4.2,Credit Card,2023-03,2023,Sunday
TX01890,4029,Jumpsuit,84.0,2022-12-05,3.5,Cash,2022-12,2022,Monday
TX01891,4103,Sandals,105.0,2023-04-19,4.8,Cash,2023-04,2023,Wednesday
TX01892,3992,Wallet,21.0,2022-10-31,2.4,Cash,2022-10,2022,Monday
TX01893,4053,Sweater,136.0,2023-05-16,3.5,Cash,2023-05,2023,Tuesday
TX01894,4020,Hoodie,194.0,2023-05-13,2.4,Cash,2023-05,2023,Saturday
TX01895,3983,Pants,75.0,2023-07-20,3.1,Cash,2023-07,2023,Thursday
TX01896,4040,Handbag,58.0,2023-09-20,2.7,Cash,2023-09,2023,Wednesday
TX01897,4106,Handbag,65.0,2023-08-16,4.6,Cash,2023-08,2023,Wednesday
TX01898,4006,Slippers,58.0,2022-11-06,4.5,Credit Card,2022-11,2022,Sunday
TX01899,4049,Skirt,37.0,2023-01-13,2.6,Cash,2023-01,2023,Friday
TX01900,4073,Shorts,21.0,2023-07-11,1.3,Credit Card,2023-07,2023,Tuesday
TX01901,3982,Overalls,182.0,2023-01-23,4.9,Credit Card,2023-01,2023,Monday
TX01902,3994,Loafers,125.0,2022-12-04,1.5,Cash,2022-12,2022,Sunday
TX01903,4065,Shorts,160.0,2022-10-17,1.9,Credit Card,2022-10,2022,Monday
TX01904,4062,Skirt,44.0,2022-10-03,,Cash,2022-10,2022,Monday
TX01905,3977,Pants,11.0,2023-04-21,4.7,Cash,2023-04,2023,Friday
TX01906,3980,Cardigan,22.0,2023-02-24,5.0,Cash,2023-02,2023,Friday
TX01907,3972,Sandals,120.0,2023-02-04,4.6,Cash,2023-02,2023,Saturday
TX01908,4065,Hat,133.0,2023-01-19,1.4,Cash,2023-01,2023,Thursday
TX01909,3990,Hoodie,55.0,2023-09-11,3.4,Credit Card,2023-09,2023,Monday
TX01910,4078,Jacket,54.0,2022-12-20,,Credit Card,2022-12,2022,Tuesday
TX01911,4011,Kimono,42.0,2023-01-04,3.4,Credit Card,2023-01,2023,Wednesday
TX01912,3976,Scarf,165.0,2023-08-18,2.9,Credit Card,2023-08,2023,Friday
TX01913,4051,Vest,139.0,2022-12-18,1.7,Cash,2022-12,2022,Sunday
TX01914,4091,Skirt,117.0,2022-12-06,3.9,Cash,2022-12,2022,Tuesday
TX01915,4060,Kimono,187.0,2023-06-11,3.0,Credit Card,2023-06,2023,Sunday
TX01916,4107,Jeans,80.0,2023-05-20,4.2,Credit Card,2023-05,2023,Saturday
TX01917,4100,Tie,97.0,2023-05-29,1.4,Credit Card,2023-05,2023,Monday
TX01918,4089,Jacket,125.0,2023-05-29,1.9,Cash,2023-05,2023,Monday
TX01919,4058,Kimono,45.0,2023-01-21,1.0,Credit Card,2023-01,2023,Saturday
TX01920,4024,Handbag,189.0,2023-01-14,4.7,Credit Card,2023-01,2023,Saturday
TX01921,4106,Jacket,141.0,2022-11-09,3.2,Credit Card,2022-11,2022,Wednesday
TX01922,4084,Scarf,189.0,2023-05-02,4.0,Cash,2023-05,2023,Tuesday
TX01923,4119,Umbrella,90.0,2023-06-18,3.3,Cash,2023-06,2023,Sunday
TX01924,4065,Tie,151.0,2023-09-25,1.8,Cash,2023-09,2023,Monday
TX01925,4069,Pajamas,61.0,2022-10-19,1.9,Credit Card,2022-10,2022,Wednesday
TX01926,4082,Leggings,192.0,2023-04-23,,Cash,2023-04,2023,Sunday
TX01927,4063,Handbag,98.0,2023-04-25,4.3,Cash,2023-04,2023,Tuesday
TX01928,3998,Bowtie,43.0,2023-03-03,2.2,Cash,2023-03,2023,Friday
TX01929,3993,Coat,176.0,2023-06-03,,Cash,2023-06,2023,Saturday
TX01930,4086,Hat,55.0,2022-10-16,3.5,Cash,2022-10,2022,Sunday
TX01931,3989,Blazer,187.0,2023-05-16,,Cash,2023-05,2023,Tuesday
TX01932,4081,T-shirt,191.0,2022-10-03,3.9,Cash,2022-10,2022,Monday
TX01933,3990,Wallet,132.0,2023-07-14,4.3,Cash,2023-07,2023,Friday
TX01934,4088,Sunglasses,180.0,2023-04-05,3.8,Cash,2023-04,2023,Wednesday
TX01935,4092,Handbag,182.0,2022-10-28,1.6,Cash,2022-10,2022,Friday
TX01936,3987,Loafers,146.0,2023-01-31,1.7,Cash,2023-01,2023,Tuesday
TX01937,4011,Dress,118.0,2023-04-13,,Credit Card,2023-04,2023,Thursday
TX01938,4073,Shorts,143.0,2022-10-19,4.4,Credit Card,2022-10,2022,Wednesday
TX01939,3965,Raincoat,23.0,2023-08-12,1.3,Credit Card,2023-08,2023,Saturday
TX01940,3997,Onesie,61.0,2023-03-11,2.7,Credit Card,2023-03,2023,Saturday
TX01941,4100,Flip-Flops,51.0,2022-12-27,1.7,Credit Card,2022-12,2022,Tuesday
TX01942,4051,Loafers,184.0,2023-08-17,3.9,Cash,2023-08,2023,Thursday
TX01943,3987,Polo Shirt,25.0,2023-06-16,3.1,Cash,2023-06,2023,Friday
TX01944,4111,T-shirt,85.0,2023-03-06,3.4,Credit Card,2023-03,2023,Monday
TX01945,4061,Coat,148.0,2022-12-10,3.3,Credit Card,2022-12,2022,Saturday
TX01946,3987,Poncho,36.0,2023-02-26,3.4,Credit Card,2023-02,2023,Sunday
TX01947,4051,Sandals,182.0,2022-11-14,1.9,Cash,2022-11,2022,Monday
TX01948,4103,Shorts,67.0,2022-10-21,1.7,Credit Card,2022-10,2022,Friday
TX01949,4031,Socks,153.0,2023-08-25,2.8,Cash,2023-08,2023,Friday
TX01950,3967,Loafers,140.0,2023-06-01,3.4,Credit Card,2023-06,2023,Thursday
TX01951,4090,Jeans,188.0,2023-09-29,4.2,Cash,2023-09,2023,Friday
TX01952,3996,Polo Shirt,180.0,2023-03-03,1.8,Cash,2023-03,2023,Friday
TX01953,4052,Flannel Shirt,116.0,2022-12-08,1.4,Cash,2022-12,2022,Thursday
TX01954,4035,Trench Coat,185.0,2023-06-12,4.2,Credit Card,2023-06,2023,Monday
TX01955,4052,Tunic,151.0,2023-02-17,1.2,Cash,2023-02,2023,Friday
TX01956,4032,Scarf,61.0,2023-09-12,3.2,Cash,2023-09,2023,Tuesday
TX01957,4081,Swimsuit,123.0,2023-08-29,3.6,Cash,2023-08,2023,Tuesday
TX01958,3964,Shorts,172.0,2023-05-12,4.3,Credit Card,2023-05,2023,Friday
TX01959,3993,Scarf,175.0,2023-06-01,,Cash,2023-06,2023,Thursday
TX01960,3993,Jeans,160.0,2023-04-07,4.5,Credit Card,2023-04,2023,Friday
TX01961,4107,Leggings,164.0,2023-06-18,2.0,Credit Card,2023-06,2023,Sunday
TX01962,3969,Gloves,59.0,2023-05-09,3.2,Credit Card,2023-05,2023,Tuesday
TX01963,4035,Hoodie,55.0,2023-05-22,,Credit Card,2023-05,2023,Monday
TX01964,4029,Camisole,29.0,2023-05-05,1.3,Credit Card,2023-05,2023,Friday
TX01965,4082,Sneakers,106.0,2023-07-20,1.2,Credit Card,2023-07,2023,Thursday
TX01966,3988,Onesie,77.0,2023-05-10,4.2,Credit Card,2023-05,2023,Wednesday
TX01967,4046,Hoodie,75.0,2022-10-09,2.8,Credit Card,2022-10,2022,Sunday
TX01968,3968,Romper,49.0,2023-02-04,,Cash,2023-02,2023,Saturday
TX01969,4080,Backpack,162.0,2023-04-27,5.0,Credit Card,2023-04,2023,Thursday
TX01970,4036,Overalls,167.0,2023-06-19,,Credit Card,2023-06,2023,Monday
TX01971,4101,Poncho,87.0,2023-09-06,,Cash,2023-09,2023,Wednesday
TX01972,4072,Kimono,156.0,2023-04-02,1.1,Cash,2023-04,2023,Sunday
TX01973,4043,Belt,28.0,2023-08-22,1.1,Credit Card,2023-08,2023,Tuesday
TX01974,4053,Trench Coat,91.0,2023-04-26,4.0,Cash,2023-04,2023,Wednesday
TX01975,4078,Vest,57.0,2023-02-13,3.3,Cash,2023-02,2023,Monday
TX01976,4112,Socks,139.0,2023-04-30,,Credit Card,2023-04,2023,Sunday
TX01977,3992,Hat,113.0,2023-02-23,,Cash,2023-02,2023,Thursday
TX01978,4119,Umbrella,64.0,2023-05-19,4.1,Credit Card,2023-05,2023,Friday
TX01979,4074,Romper,94.0,2023-02-15,3.4,Cash,2023-02,2023,Wednesday
TX01980,4072,Sneakers,65.0,2023-03-12,5.0,Credit Card,2023-03,2023,Sunday
TX01981,4071,Vest,168.0,2023-08-02,3.7,Cash,2023-08,2023,Wednesday
TX01982,3995,Skirt,153.0,2023-06-07,3.0,Credit Card,2023-06,2023,Wednesday
TX01983,4040,Slippers,176.0,2023-08-28,2.2,Cash,2023-08,2023,Monday
TX01984,4116,Slippers,124.0,2023-01-16,3.7,Cash,2023-01,2023,Monday
TX01985,4116,Blazer,174.0,2022-11-24,2.1,Credit Card,2022-11,2022,Thursday
TX01986,4061,Coat,169.0,2023-06-26,4.1,Credit Card,2023-06,2023,Monday
TX01987,4056,Scarf,20.0,2023-01-21,4.3,Cash,2023-01,2023,Saturday
TX01988,4016,Camisole,92.0,2023-07-29,3.5,Credit Card,2023-07,2023,Saturday
TX01989,4058,Kimono,39.0,2023-09-24,,Credit Card,2023-09,2023,Sunday
TX01990,4043,Belt,148.0,2023-07-21,1.2,Credit Card,2023-07,2023,Friday
TX01991,4095,Bowtie,16.0,2023-09-14,1.1,Credit Card,2023-09,2023,Thursday
TX01992,3968,Belt,105.0,2023-06-07,1.0,Credit Card,2023-06,2023,Wednesday
TX01993,4070,Loafers,140.0,2023-07-23,2.0,Credit Card,2023-07,2023,Sunday
TX01994,4028,Poncho,21.0,2023-07-06,2.4,Credit Card,2023-07,2023,Thursday
TX01995,4122,Sneakers,176.0,2023-09-29,3.1,Credit Card,2023-09,2023,Friday
TX01996,3999,Flip-Flops,34.0,2023-08-04,1.9,Cash,2023-08,2023,Friday
TX01997,4103,Loafers,147.0,2023-02-10,2.3,Cash,2023-02,2023,Friday
TX01998,4118,Pajamas,170.0,2023-08-04,2.5,Cash,2023-08,2023,Friday
TX01999,4100,Socks,64.0,2023-06-18,1.2,Credit Card,2023-06,2023,Sunday
TX02000,4122,Sunglasses,118.0,2023-05-08,3.5,Cash,2023-05,2023,Monday
TX02001,3988,Raincoat,62.0,2022-10-19,,Credit Card,2022-10,2022,Wednesday
TX02002,4121,Swimsuit,189.0,2023-07-30,2.6,Credit Card,2023-07,2023,Sunday
TX02003,4100,Handbag,199.0,2023-08-15,3.2,Cash,2023-08,2023,Tuesday
TX02004,3978,Jacket,175.0,2023-03-12,4.1,Credit Card,2023-03,2023,Sunday
TX02005,4006,Bowtie,28.0,2023-03-11,,Credit Card,2023-03,2023,Saturday
TX02006,4115,Coat,49.0,2022-10-09,3.5,Credit Card,2022-10,2022,Sunday
TX02007,4104,Trench Coat,19.0,2023-08-03,1.3,Cash,2023-08,2023,Thursday
TX02008,4090,Tie,152.0,2023-01-16,1.5,Cash,2023-01,2023,Monday
